filename,indices,cluster_num
2010327.1505,"(13, 0)",3
2010327.1505,"(13, 1)",9
2010327.1505,"(13, 2)",18
2010327.1505,"(13, 3)",7
2010327.1505,"(13, 4)",18
2010327.1505,"(13, 5)",18
2010327.1505,"(13, 6)",16
2010327.1505,"(13, 7)",7
2010327.1505,"(13, 8)",7
2010327.1505,"(13, 9)",16
2010327.1505,"(14, 0)",8
2010327.1505,"(14, 1)",9
2010327.1505,"(14, 3)",7
2010327.1505,"(14, 4)",7
2010327.1505,"(14, 5)",7
2010327.1505,"(14, 6)",9
2010327.1505,"(14, 7)",7
2010327.1505,"(14, 8)",7
2010327.1505,"(14, 9)",7
2013284.0650,"(0, 0)",15
2013284.0650,"(0, 1)",15
2013284.0650,"(0, 2)",0
2013284.0650,"(0, 3)",6
2013284.0650,"(0, 4)",7
2013284.0650,"(0, 5)",11
2013284.0650,"(0, 6)",11
2013284.0650,"(0, 7)",11
2013284.0650,"(0, 8)",6
2013284.0650,"(0, 9)",6
2013284.0650,"(1, 0)",10
2013284.0650,"(1, 1)",1
2013284.0650,"(1, 2)",6
2013284.0650,"(1, 3)",6
2013284.0650,"(1, 4)",0
2013284.0650,"(1, 5)",6
2013284.0650,"(1, 6)",6
2013284.0650,"(1, 7)",11
2013284.0650,"(1, 8)",6
2013284.0650,"(1, 9)",6
2013284.0650,"(2, 0)",6
2013284.0650,"(2, 1)",10
2013284.0650,"(2, 2)",19
2013284.0650,"(2, 3)",6
2013284.0650,"(2, 4)",1
2013284.0650,"(2, 5)",1
2013284.0650,"(2, 6)",1
2013284.0650,"(2, 7)",0
2013284.0650,"(2, 8)",6
2013284.0650,"(2, 9)",19
2013284.0650,"(3, 0)",1
2013284.0650,"(3, 1)",1
2013284.0650,"(3, 2)",19
2013284.0650,"(3, 3)",6
2013284.0650,"(3, 4)",1
2013284.0650,"(3, 5)",17
2013284.0650,"(3, 6)",17
2013284.0650,"(3, 7)",10
2013284.0650,"(3, 8)",6
2013284.0650,"(3, 9)",0
2013284.0650,"(4, 0)",1
2013284.0650,"(4, 1)",0
2013284.0650,"(4, 2)",6
2013284.0650,"(4, 3)",6
2013284.0650,"(4, 4)",6
2013284.0650,"(4, 5)",10
2013284.0650,"(4, 6)",10
2013284.0650,"(4, 7)",1
2013284.0650,"(4, 8)",1
2013284.0650,"(4, 9)",1
2013284.0650,"(5, 0)",19
2013284.0650,"(5, 1)",19
2013284.0650,"(5, 2)",10
2013284.0650,"(5, 3)",10
2013284.0650,"(5, 4)",0
2013284.0650,"(5, 5)",1
2013284.0650,"(5, 6)",10
2013284.0650,"(5, 7)",10
2013284.0650,"(5, 8)",1
2013284.0650,"(5, 9)",0
2013284.0650,"(6, 0)",6
2013284.0650,"(6, 1)",10
2013284.0650,"(6, 2)",0
2013284.0650,"(6, 3)",6
2013284.0650,"(6, 4)",6
2013284.0650,"(6, 5)",1
2013284.0650,"(6, 6)",10
2013284.0650,"(6, 7)",10
2013284.0650,"(6, 8)",1
2013284.0650,"(6, 9)",1
2013284.0650,"(7, 0)",17
2013284.0650,"(7, 1)",17
2013284.0650,"(7, 2)",1
2013284.0650,"(7, 3)",10
2013284.0650,"(7, 4)",10
2013284.0650,"(7, 5)",10
2013284.0650,"(7, 6)",10
2013284.0650,"(7, 7)",10
2013284.0650,"(7, 8)",1
2013284.0650,"(7, 9)",15
2013284.0650,"(8, 0)",17
2013284.0650,"(8, 1)",15
2013284.0650,"(8, 2)",0
2013284.0650,"(8, 3)",1
2013284.0650,"(8, 4)",10
2013284.0650,"(8, 5)",10
2013284.0650,"(8, 6)",17
2013284.0650,"(8, 7)",17
2013284.0650,"(8, 8)",17
2013284.0650,"(8, 9)",16
2013284.0650,"(9, 0)",15
2013284.0650,"(9, 1)",15
2013284.0650,"(9, 2)",1
2013284.0650,"(9, 3)",10
2013284.0650,"(9, 4)",10
2013284.0650,"(9, 5)",10
2013284.0650,"(9, 6)",17
2013284.0650,"(9, 7)",8
2013284.0650,"(9, 8)",16
2013284.0650,"(9, 9)",15
2013284.0650,"(10, 0)",1
2013284.0650,"(10, 1)",1
2013284.0650,"(10, 2)",1
2013284.0650,"(10, 3)",1
2013284.0650,"(10, 4)",16
2013284.0650,"(10, 5)",17
2013284.0650,"(10, 6)",16
2013284.0650,"(10, 7)",17
2013284.0650,"(10, 8)",1
2013284.0650,"(10, 9)",1
2013284.0650,"(11, 0)",6
2013284.0650,"(11, 1)",1
2013284.0650,"(11, 2)",1
2013284.0650,"(11, 3)",6
2013284.0650,"(11, 4)",0
2013284.0650,"(11, 5)",1
2013284.0650,"(11, 6)",15
2013284.0650,"(11, 7)",15
2013284.0650,"(11, 8)",1
2013284.0650,"(11, 9)",0
2013284.0650,"(12, 0)",19
2013284.0650,"(12, 1)",6
2013284.0650,"(12, 2)",0
2013284.0650,"(12, 3)",0
2013284.0650,"(12, 4)",0
2013284.0650,"(12, 5)",1
2013284.0650,"(12, 6)",1
2013284.0650,"(12, 7)",1
2013284.0650,"(12, 8)",1
2013284.0650,"(12, 9)",1
2013284.0650,"(13, 0)",19
2013284.0650,"(13, 1)",6
2013284.0650,"(13, 2)",6
2013284.0650,"(13, 3)",1
2013284.0650,"(13, 4)",1
2013284.0650,"(13, 5)",1
2013284.0650,"(13, 6)",1
2013284.0650,"(13, 7)",1
2013284.0650,"(13, 8)",1
2013284.0650,"(13, 9)",1
2013284.0650,"(14, 0)",6
2013284.0650,"(14, 1)",6
2013284.0650,"(14, 2)",6
2013284.0650,"(14, 3)",1
2013284.0650,"(14, 4)",1
2013284.0650,"(14, 5)",1
2013284.0650,"(14, 6)",15
2013284.0650,"(14, 7)",1
2013284.0650,"(14, 8)",1
2013284.0650,"(14, 9)",1
2006011.1950,"(0, 0)",14
2006011.1950,"(0, 1)",12
2006011.1950,"(0, 3)",13
2006011.1950,"(0, 4)",7
2006011.1950,"(1, 0)",13
2006011.1950,"(2, 8)",7
2006011.1950,"(2, 9)",0
2006011.1950,"(3, 0)",11
2006011.1950,"(3, 3)",7
2006011.1950,"(3, 4)",7
2006011.1950,"(3, 5)",7
2006011.1950,"(3, 8)",11
2006011.1950,"(3, 9)",6
2006011.1950,"(4, 0)",0
2006011.1950,"(4, 1)",11
2006011.1950,"(4, 2)",7
2006011.1950,"(4, 3)",7
2006011.1950,"(4, 4)",7
2006011.1950,"(4, 5)",7
2006011.1950,"(4, 6)",7
2006011.1950,"(4, 8)",11
2006011.1950,"(4, 9)",6
2006011.1950,"(5, 0)",10
2006011.1950,"(5, 1)",17
2006011.1950,"(5, 2)",16
2006011.1950,"(5, 3)",18
2006011.1950,"(5, 4)",18
2006011.1950,"(5, 5)",16
2006011.1950,"(5, 6)",15
2006011.1950,"(5, 7)",7
2006011.1950,"(5, 8)",11
2006011.1950,"(5, 9)",6
2006011.1950,"(6, 0)",8
2006011.1950,"(6, 1)",17
2006011.1950,"(6, 2)",8
2006011.1950,"(6, 3)",8
2006011.1950,"(6, 4)",16
2006011.1950,"(6, 5)",8
2006011.1950,"(6, 6)",10
2006011.1950,"(6, 7)",0
2006011.1950,"(6, 8)",0
2006011.1950,"(6, 9)",6
2006011.1950,"(7, 0)",8
2006011.1950,"(7, 1)",17
2006011.1950,"(7, 2)",8
2006011.1950,"(7, 3)",8
2006011.1950,"(7, 4)",8
2006011.1950,"(7, 5)",8
2006011.1950,"(7, 6)",10
2006011.1950,"(7, 7)",14
2006011.1950,"(7, 8)",0
2006011.1950,"(7, 9)",19
2006011.1950,"(8, 0)",10
2006011.1950,"(8, 1)",8
2006011.1950,"(8, 2)",17
2006011.1950,"(8, 3)",8
2006011.1950,"(8, 4)",8
2006011.1950,"(8, 5)",17
2006011.1950,"(8, 6)",10
2006011.1950,"(8, 7)",0
2006011.1950,"(8, 8)",6
2006011.1950,"(8, 9)",19
2006011.1950,"(9, 0)",8
2006011.1950,"(9, 1)",8
2006011.1950,"(9, 2)",17
2006011.1950,"(9, 3)",17
2006011.1950,"(9, 4)",8
2006011.1950,"(9, 5)",8
2006011.1950,"(9, 6)",1
2006011.1950,"(9, 7)",17
2006011.1950,"(9, 8)",6
2006011.1950,"(9, 9)",6
2006011.1950,"(10, 0)",17
2006011.1950,"(10, 1)",17
2006011.1950,"(10, 2)",8
2006011.1950,"(10, 3)",8
2006011.1950,"(10, 4)",8
2006011.1950,"(10, 5)",8
2006011.1950,"(10, 6)",17
2006011.1950,"(10, 7)",17
2006011.1950,"(10, 8)",6
2006011.1950,"(10, 9)",2
2006011.1950,"(11, 0)",8
2006011.1950,"(11, 1)",10
2006011.1950,"(11, 2)",17
2006011.1950,"(11, 3)",8
2006011.1950,"(11, 4)",8
2006011.1950,"(11, 5)",8
2006011.1950,"(11, 6)",8
2006011.1950,"(11, 7)",1
2006011.1950,"(11, 8)",14
2006011.1950,"(11, 9)",14
2006011.1950,"(12, 0)",16
2006011.1950,"(12, 1)",17
2006011.1950,"(12, 2)",10
2006011.1950,"(12, 3)",1
2006011.1950,"(12, 4)",8
2006011.1950,"(12, 5)",8
2006011.1950,"(12, 6)",8
2006011.1950,"(12, 7)",1
2006011.1950,"(12, 8)",2
2006011.1950,"(12, 9)",14
2006011.1950,"(13, 0)",7
2006011.1950,"(13, 1)",1
2006011.1950,"(13, 2)",10
2006011.1950,"(13, 3)",10
2006011.1950,"(13, 4)",17
2006011.1950,"(13, 5)",8
2006011.1950,"(13, 6)",17
2006011.1950,"(13, 7)",6
2006011.1950,"(13, 8)",2
2006011.1950,"(13, 9)",14
2006011.1950,"(14, 0)",0
2006011.1950,"(14, 1)",1
2006011.1950,"(14, 2)",10
2006011.1950,"(14, 3)",8
2006011.1950,"(14, 4)",8
2006011.1950,"(14, 5)",8
2006011.1950,"(14, 6)",17
2006011.1950,"(14, 7)",4
2006011.1950,"(14, 8)",2
2006011.1950,"(14, 9)",2
2014358.0205,"(0, 0)",6
2014358.0205,"(0, 1)",0
2014358.0205,"(0, 2)",6
2014358.0205,"(0, 3)",1
2014358.0205,"(0, 4)",17
2014358.0205,"(0, 5)",0
2014358.0205,"(0, 6)",2
2014358.0205,"(0, 7)",19
2014358.0205,"(0, 8)",14
2014358.0205,"(0, 9)",19
2014358.0205,"(1, 0)",14
2014358.0205,"(1, 1)",0
2014358.0205,"(1, 2)",6
2014358.0205,"(1, 3)",1
2014358.0205,"(1, 4)",16
2014358.0205,"(1, 5)",6
2014358.0205,"(1, 6)",19
2014358.0205,"(1, 7)",14
2014358.0205,"(1, 8)",14
2014358.0205,"(1, 9)",6
2014358.0205,"(2, 0)",14
2014358.0205,"(2, 1)",6
2014358.0205,"(2, 2)",6
2014358.0205,"(2, 3)",1
2014358.0205,"(2, 4)",1
2014358.0205,"(2, 5)",6
2014358.0205,"(2, 6)",19
2014358.0205,"(2, 7)",2
2014358.0205,"(2, 8)",19
2014358.0205,"(2, 9)",19
2014358.0205,"(3, 0)",6
2014358.0205,"(3, 1)",19
2014358.0205,"(3, 2)",10
2014358.0205,"(3, 3)",1
2014358.0205,"(3, 4)",6
2014358.0205,"(3, 5)",6
2014358.0205,"(3, 6)",2
2014358.0205,"(3, 7)",14
2014358.0205,"(3, 8)",6
2014358.0205,"(3, 9)",19
2014358.0205,"(4, 0)",10
2014358.0205,"(4, 1)",10
2014358.0205,"(4, 2)",17
2014358.0205,"(4, 3)",1
2014358.0205,"(4, 4)",6
2014358.0205,"(4, 5)",6
2014358.0205,"(4, 6)",2
2014358.0205,"(4, 7)",19
2014358.0205,"(4, 8)",2
2014358.0205,"(4, 9)",19
2014358.0205,"(5, 0)",10
2014358.0205,"(5, 1)",17
2014358.0205,"(5, 2)",1
2014358.0205,"(5, 3)",1
2014358.0205,"(5, 4)",19
2014358.0205,"(5, 5)",6
2014358.0205,"(5, 6)",2
2014358.0205,"(5, 7)",2
2014358.0205,"(5, 8)",19
2014358.0205,"(5, 9)",19
2014358.0205,"(6, 0)",17
2014358.0205,"(6, 1)",17
2014358.0205,"(6, 2)",0
2014358.0205,"(6, 3)",1
2014358.0205,"(6, 4)",6
2014358.0205,"(6, 5)",0
2014358.0205,"(6, 6)",7
2014358.0205,"(6, 7)",4
2014358.0205,"(6, 8)",14
2014358.0205,"(6, 9)",19
2014358.0205,"(7, 0)",17
2014358.0205,"(7, 1)",17
2014358.0205,"(7, 2)",17
2014358.0205,"(7, 3)",1
2014358.0205,"(7, 4)",15
2014358.0205,"(7, 5)",18
2014358.0205,"(7, 6)",0
2014358.0205,"(7, 7)",14
2014358.0205,"(7, 8)",14
2014358.0205,"(7, 9)",19
2014358.0205,"(8, 0)",17
2014358.0205,"(8, 1)",8
2014358.0205,"(8, 2)",8
2014358.0205,"(8, 3)",17
2014358.0205,"(8, 4)",16
2014358.0205,"(8, 6)",6
2014358.0205,"(8, 7)",6
2014358.0205,"(8, 8)",19
2014358.0205,"(8, 9)",19
2014358.0205,"(9, 0)",10
2014358.0205,"(9, 1)",8
2014358.0205,"(9, 2)",17
2014358.0205,"(9, 3)",8
2014358.0205,"(9, 6)",0
2014358.0205,"(9, 8)",0
2014358.0205,"(9, 9)",6
2014358.0205,"(10, 0)",8
2014358.0205,"(10, 1)",17
2014358.0205,"(10, 2)",1
2014358.0205,"(10, 3)",16
2014358.0205,"(10, 8)",1
2014358.0205,"(11, 0)",8
2014358.0205,"(11, 1)",1
2014358.0205,"(11, 2)",16
2014358.0205,"(12, 0)",10
2014358.0205,"(12, 1)",10
2014358.0205,"(12, 2)",9
2014358.0205,"(13, 0)",6
2014358.0205,"(13, 1)",10
2014358.0205,"(14, 0)",17
2014358.0205,"(14, 1)",17
2011097.0150,"(10, 8)",3
2011097.0150,"(10, 9)",3
2011097.0150,"(11, 7)",3
2011097.0150,"(11, 8)",3
2011097.0150,"(11, 9)",3
2011097.0150,"(12, 4)",3
2011097.0150,"(12, 5)",3
2011097.0150,"(12, 6)",3
2011097.0150,"(12, 7)",3
2011097.0150,"(12, 8)",3
2011097.0150,"(12, 9)",3
2011097.0150,"(13, 0)",3
2011097.0150,"(13, 1)",3
2011097.0150,"(13, 2)",3
2011097.0150,"(13, 3)",3
2011097.0150,"(13, 4)",3
2011097.0150,"(13, 6)",3
2011097.0150,"(13, 7)",3
2011097.0150,"(13, 8)",3
2011097.0150,"(13, 9)",3
2011097.0150,"(14, 0)",3
2011097.0150,"(14, 1)",3
2011097.0150,"(14, 2)",3
2011097.0150,"(14, 3)",3
2011097.0150,"(14, 7)",3
2011097.0150,"(14, 8)",3
2011097.0150,"(14, 9)",3
2001290.1345,"(0, 0)",16
2001290.1345,"(0, 1)",18
2001290.1345,"(0, 2)",18
2001290.1345,"(0, 4)",18
2001290.1345,"(0, 5)",1
2001290.1345,"(0, 6)",17
2001290.1345,"(0, 7)",17
2001290.1345,"(0, 8)",0
2001290.1345,"(0, 9)",10
2001290.1345,"(1, 0)",16
2001290.1345,"(1, 1)",18
2001290.1345,"(1, 3)",18
2001290.1345,"(1, 4)",16
2001290.1345,"(1, 5)",17
2001290.1345,"(1, 6)",8
2001290.1345,"(1, 7)",8
2001290.1345,"(1, 8)",1
2001290.1345,"(1, 9)",10
2001290.1345,"(2, 0)",16
2001290.1345,"(2, 1)",18
2001290.1345,"(2, 2)",18
2001290.1345,"(2, 3)",16
2001290.1345,"(2, 4)",1
2001290.1345,"(2, 5)",8
2001290.1345,"(2, 6)",8
2001290.1345,"(2, 7)",8
2001290.1345,"(2, 8)",17
2001290.1345,"(2, 9)",1
2001290.1345,"(3, 0)",9
2001290.1345,"(3, 1)",16
2001290.1345,"(3, 2)",16
2001290.1345,"(3, 3)",1
2001290.1345,"(3, 4)",17
2001290.1345,"(3, 5)",8
2001290.1345,"(3, 6)",16
